index	word	sent	sent_pos	story	story_pos
1109	fed	53	11	1	968
1110	him	53	12	1	969
1111	a	53	13	1	970
1112	pack	53	14	1	971
1113	of	53	15	1	972
1114	lies	53	16	1	973
1115	and	53	17	1	974
1116	it	53	18	1	975
1117	was	53	19	1	976
1118	the	53	20	1	977
1119	first	53	21	1	978
1120	huntsman	53	22	1	979
1121	who	53	23	1	980
1122	was	53	24	1	981
1123	the	53	25	1	982
1124	true	53	26	1	983
1125	savior	53	27	1	984
1126	of	53	28	1	985
1127	Bradford	53	29	1	986
1128	.	53	30	1	986
1129	The	54	0	1	987
1130	Lord	54	1	1	988
1131	believed	54	2	1	989
1132	the	54	3	1	990
1133	second	54	4	1	991
1134	huntsman	54	5	1	992
1135	had	54	6	1	993
1136	tried	54	7	1	994
1137	to	54	8	1	995
1138	steal	54	9	1	996
1139	the	54	10	1	997
1140	first	54	11	1	998
1141	huntsman	54	12	1	999
1142	's	54	13	1	999
1143	prize	54	14	1	1000
1144	and	54	15	1	1001
1145	so	54	16	1	1002
1146	proclaimed	54	17	1	1003
1147	the	54	18	1	1004
1148	first	54	19	1	1005
1149	huntsman	54	20	1	1006
1150	the	54	21	1	1007
1151	true	54	22	1	1008
1152	victor	54	23	1	1009
1153	.	54	24	1	1009
1154	The	55	0	1	1010
1155	Lord	55	1	1	1011
1156	wondered	55	2	1	1012
1157	for	55	3	1	1013
1158	a	55	4	1	1014
1159	moment	55	5	1	1015
1160	why	55	6	1	1016
1161	he	55	7	1	1017
1162	always	55	8	1	1018
1163	encountered	55	9	1	1019
1164	so	55	10	1	1020
1165	much	55	11	1	1021
1166	chicanery	55	12	1	1022
1167	in	55	13	1	1023
1168	his	55	14	1	1024
1169	everyday	55	15	1	1025
1170	interactions	55	16	1	1026
1171	.	55	17	1	1026
1172	The	56	0	1	1027
1173	huntsman	56	1	1	1028
1174	who	56	2	1	1029
1175	had	56	3	1	1030
1176	earned	56	4	1	1031
1177	his	56	5	1	1032
1178	prize	56	6	1	1033
1179	fair	56	7	1	1034
1180	and	56	8	1	1035
1181	square	56	9	1	1036
1182	received	56	10	1	1037
1183	as	56	11	1	1038
1184	his	56	12	1	1039
1185	reward	56	13	1	1040
1186	a	56	14	1	1041
1187	piece	56	15	1	1042
1188	of	56	16	1	1043
1189	land	56	17	1	1044
1190	just	56	18	1	1045
1191	outside	56	19	1	1046
1192	the	56	20	1	1047
1193	town	56	21	1	1048
1194	,	56	22	1	1048
1195	known	56	23	1	1049
1196	thereafter	56	24	1	1050
1197	as	56	25	1	1051
1198	Hunt	56	26	1	1052
1199	Yard	56	27	1	1053
1200	.	56	28	1	1053
1201	His	57	0	1	1054
1202	fame	57	1	1	1055
1203	was	57	2	1	1056
1204	indeed	57	3	1	1057
1205	assured	57	4	1	1058
1206	,	57	5	1	1058
1207	but	57	6	1	1059
1208	it	57	7	1	1060
1209	was	57	8	1	1061
1210	not	57	9	1	1062
1211	nearly	57	10	1	1063
1212	as	57	11	1	1064
1213	lasting	57	12	1	1065
1214	as	57	13	1	1066
1215	that	57	14	1	1067
1216	of	57	15	1	1068
1217	the	57	16	1	1069
1218	fearsome	57	17	1	1070
1219	Bradford	57	18	1	1071
1220	Boar	57	19	1	1072
1221	.	57	20	1	1072
1222	A	58	0	2	1
1223	clear	58	1	2	2
1224	and	58	2	2	3
1225	joyous	58	3	2	4
1226	day	58	4	2	5
1227	it	58	5	2	6
1228	was	58	6	2	7
1229	and	58	7	2	8
1230	out	58	8	2	9
1231	on	58	9	2	10
1232	the	58	10	2	11
1233	wide	58	11	2	12
1234	open	58	12	2	13
1235	sea	58	13	2	14
1236	,	58	14	2	14
1237	thousands	58	15	2	15
1238	upon	58	16	2	16
1239	thousands	58	17	2	17
1240	of	58	18	2	18
1241	sparkling	58	19	2	19
1242	water	58	20	2	20
1243	drops	58	21	2	21
1244	,	58	22	2	21
1245	excited	58	23	2	22
1246	by	58	24	2	23
1247	getting	58	25	2	24
1248	to	58	26	2	25
1249	play	58	27	2	26
1250	in	58	28	2	27
1251	the	58	29	2	28
1252	ocean	58	30	2	29
1253	,	58	31	2	29
1254	danced	58	32	2	30
1255	all	58	33	2	31
1256	around	58	34	2	32
1257	.	58	35	2	32
1258	One	59	0	2	33
1259	of	59	1	2	34
1260	these	59	2	2	35
1261	was	59	3	2	36
1262	a	59	4	2	37
1263	merry	59	5	2	38
1264	little	59	6	2	39
1265	fellow	59	7	2	40
1266	named	59	8	2	41
1267	Aqua	59	9	2	42
1268	,	59	10	2	42
1269	who	59	11	2	43
1270	danced	59	12	2	44
1271	on	59	13	2	45
1272	the	59	14	2	46
1273	silver	59	15	2	47
1274	backs	59	16	2	48
1275	of	59	17	2	49
1276	the	59	18	2	50
1277	fishes	59	19	2	51
1278	as	59	20	2	52
1279	they	59	21	2	53
1280	plunged	59	22	2	54
1281	up	59	23	2	55
1282	and	59	24	2	56
1283	down	59	25	2	57
1284	in	59	26	2	58
1285	the	59	27	2	59
1286	waves	59	28	2	60
1287	,	59	29	2	60
1288	and	59	30	2	61
1289	,	59	31	2	61
1290	no	59	32	2	62
1291	matter	59	33	2	63
1292	how	59	34	2	64
1293	high	59	35	2	65
1294	he	59	36	2	66
1295	sprung	59	37	2	67
1296	,	59	38	2	67
1297	he	59	39	2	68
1298	always	59	40	2	69
1299	came	59	41	2	70
1300	down	59	42	2	71
1301	again	59	43	2	72
1302	into	59	44	2	73
1303	his	59	45	2	74
1304	mother	59	46	2	75
1305	's	59	47	2	75
1306	lap	59	48	2	76
1307	.	59	49	2	76
1308	His	60	0	2	77
1309	mother	60	1	2	78
1310	,	60	2	2	78
1311	you	60	3	2	79
1312	know	60	4	2	80
1313	,	60	5	2	80
1314	was	60	6	2	81
1315	the	60	7	2	82
1316	ocean	60	8	2	83
1317	,	60	9	2	83
1318	and	60	10	2	84
1319	very	60	11	2	85
1320	beautiful	60	12	2	86
1321	she	60	13	2	87
1322	looked	60	14	2	88
1323	that	60	15	2	89
1324	summer	60	16	2	90
1325	day	60	17	2	91
1326	in	60	18	2	92
1327	her	60	19	2	93
1328	dark	60	20	2	94
1329	blue	60	21	2	95
1330	dress	60	22	2	96
1331	and	60	23	2	97
1332	white	60	24	2	98
1333	ruffles	60	25	2	99
1334	.	60	26	2	99
1335	By	61	0	2	100
1336	and	61	1	2	101
1337	by	61	2	2	102
1338	,	61	3	2	102
1339	the	61	4	2	103
1340	happy	61	5	2	104
1341	water	61	6	2	105
1342	drop	61	7	2	106
1343	tired	61	8	2	107
1344	of	61	9	2	108
1345	his	61	10	2	109
1346	play	61	11	2	110
1347	,	61	12	2	110
1348	and	61	13	2	111
1349	looking	61	14	2	112
1350	up	61	15	2	113
1351	to	61	16	2	114
1352	the	61	17	2	115
1353	clear	61	18	2	116
1354	sky	61	19	2	117
1355	above	61	20	2	118
1356	him	61	21	2	119
1357	,	61	22	2	119
1358	thought	61	23	2	120
1359	he	61	24	2	121
1360	would	61	25	2	122
1361	like	61	26	2	123
1362	to	61	27	2	124
1363	have	61	28	2	125
1364	a	61	29	2	126
1365	sail	61	30	2	127
1366	on	61	31	2	128
1367	one	61	32	2	129
1368	of	61	33	2	130
1369	the	61	34	2	131
1370	white	61	35	2	132
1371	,	61	36	2	132
1372	marshmallow-like	61	37	2	133
1373	clouds	61	38	2	134
1374	,	61	39	2	134
1375	instead	61	40	2	135
1376	of	61	41	2	136
1377	spending	61	42	2	137
1378	his	61	43	2	138
1379	whole	61	44	2	139
1380	life	61	45	2	140
1381	in	61	46	2	141
1382	the	61	47	2	142
1383	ocean	61	48	2	143
1384	.	61	49	2	143
1385	Of	62	0	2	144
1386	the	62	1	2	145
1387	sky	62	2	2	146
1388	,	62	3	2	146
1389	little	62	4	2	147
1390	Aqua	62	5	2	148
1391	had	62	6	2	149
1392	always	62	7	2	150
1393	been	62	8	2	151
1394	afraid	62	9	2	152
1395	,	62	10	2	152
1396	but	62	11	2	153
1397	he	62	12	2	154
1398	decided	62	13	2	155
1399	to	62	14	2	156
1400	finally	62	15	2	157
1401	face	62	16	2	158
1402	his	62	17	2	159
1403	demons	62	18	2	160
1404	and	62	19	2	161
1405	suggested	62	20	2	162
1406	a	62	21	2	163
1407	solution	62	22	2	164
1408	involving	62	23	2	165
1409	the	62	24	2	166
1410	sun	62	25	2	167
1411	carrying	62	26	2	168
1412	him	62	27	2	169
1413	up	62	28	2	170
1414	to	62	29	2	171
1415	the	62	30	2	172
1416	sky	62	31	2	173
1417	would	62	32	2	174
1418	be	62	33	2	175
1419	ideal	62	34	2	176
1420	.	62	35	2	176
1421	The	63	0	2	177
1422	sun	63	1	2	178
1423	understood	63	2	2	179
1424	Aqua	63	3	2	180
1425	's	63	4	2	180
1426	request	63	5	2	181
1427	came	63	6	2	182
1428	from	63	7	2	183
1429	his	63	8	2	184
1430	heart	63	9	2	185
1431	,	63	10	2	185
1432	so	63	11	2	186
1433	he	63	12	2	187
1434	acquiesced	63	13	2	188
1435	and	63	14	2	189
1436	also	63	15	2	190
1437	took	63	16	2	191
1438	ever	63	17	2	192
1439	so	63	18	2	193
1440	many	63	19	2	194
1441	other	63	20	2	195
1442	drops	63	21	2	196
1443	,	63	22	2	196
1444	so	63	23	2	197
1445	that	63	24	2	198
1446	Aqua	63	25	2	199
1447	might	63	26	2	200
1448	not	63	27	2	201
1449	be	63	28	2	202
1450	lonesome	63	29	2	203
1451	on	63	30	2	204
1452	the	63	31	2	205
1453	way	63	32	2	206
1454	.	63	33	2	206
1455	It	64	0	2	207
1456	was	64	1	2	208
1457	only	64	2	2	209
1458	the	64	3	2	210
1459	sun	64	4	2	211
1460	that	64	5	2	212
1461	knew	64	6	2	213
1462	this	64	7	2	214
1463	,	64	8	2	214
1464	however	64	9	2	215
1465	,	64	10	2	215
1466	for	64	11	2	216
1467	all	64	12	2	217
1468	the	64	13	2	218
1469	other	64	14	2	219
1470	drops	64	15	2	220
1471	had	64	16	2	221
1472	been	64	17	2	222
1473	changed	64	18	2	223
1474	into	64	19	2	224
1475	fine	64	20	2	225
1476	mist	64	21	2	226
1477	or	64	22	2	227
1478	vapor	64	23	2	228
1479	and	64	24	2	229
1480	Aqua	64	25	2	230
1481	could	64	26	2	231
1482	not	64	27	2	232
1483	see	64	28	2	233
1484	them	64	29	2	234
1485	.	64	30	2	234
1486	Do	65	0	2	235
1487	you	65	1	2	236
1488	know	65	2	2	237
1489	what	65	3	2	238
1490	vapor	65	4	2	239
1491	is	65	5	2	240
1492	?	65	6	2	240
1493	If	66	0	2	241
1494	you	66	1	2	242
1495	breathe	66	2	2	243
1496	into	66	3	2	244
1497	the	66	4	2	245
1498	air	66	5	2	246
1499	,	66	6	2	246
1500	when	66	7	2	247
1501	it	66	8	2	248
1502	is	66	9	2	249
1503	cold	66	10	2	250
1504	enough	66	11	2	251
1505	,	66	12	2	251
1506	you	66	13	2	252
1507	will	66	14	2	253
1508	see	66	15	2	254
1509	it	66	16	2	255
1510	coming	66	17	2	256
1511	out	66	18	2	257
1512	of	66	19	2	258
1513	your	66	20	2	259
1514	mouth	66	21	2	260
1515	thick	66	22	2	261
1516	and	66	23	2	262
1517	fast	66	24	2	263
1518	like	66	25	2	264
1519	steam	66	26	2	265
1520	.	66	27	2	265
1521	When	67	0	2	266
1522	the	67	1	2	267
1523	vapor	67	2	2	268
1524	is	67	3	2	269
1525	quite	67	4	2	270
1526	near	67	5	2	271
1527	the	67	6	2	272
1528	earth	67	7	2	273
1529	,	67	8	2	273
1530	we	67	9	2	274
1531	call	67	10	2	275
1532	it	67	11	2	276
1533	'	67	12	2	277
1534	fog	67	13	2	277
1535	'	67	14	2	277
1536	.	67	15	2	277
1537	Into	68	0	2	278
1538	vapor	68	1	2	279
1539	the	68	2	2	280
1540	water	68	3	2	281
1541	drops	68	4	2	282
1542	that	68	5	2	283
1543	danced	68	6	2	284
1544	in	68	7	2	285
1545	the	68	8	2	286
1546	ocean	68	9	2	287
1547	had	68	10	2	288
1548	been	68	11	2	289
1549	changed	68	12	2	290
1550	,	68	13	2	290
1551	because	68	14	2	291
1552	in	68	15	2	292
1553	their	68	16	2	293
1554	own	68	17	2	294
1555	shape	68	18	2	295
1556	they	68	19	2	296
1557	were	68	20	2	297
1558	too	68	21	2	298
1559	heavy	68	22	2	299
1560	for	68	23	2	300
1561	the	68	24	2	301
1562	sunbeams	68	25	2	302
1563	that	68	26	2	303
1564	the	68	27	2	304
1565	sun	68	28	2	305
1566	let	68	29	2	306
1567	out	68	30	2	307
1568	to	68	31	2	308
1569	carry	68	32	2	309
1570	.	68	33	2	309
1571	Higher	69	0	2	310
1572	and	69	1	2	311
1573	higher	69	2	2	312
1574	they	69	3	2	313
1575	sailed	69	4	2	314
1576	,	69	5	2	314
1577	and	69	6	2	315
1578	though	69	7	2	316
1579	it	69	8	2	317
1580	was	69	9	2	318
1581	grand	69	10	2	319
1582	,	69	11	2	319
1583	Aqua	69	12	2	320
1584	and	69	13	2	321
1585	his	69	14	2	322
1586	friends	69	15	2	323
1587	were	69	16	2	324
1588	like	69	17	2	325
1589	fish	69	18	2	326
1590	out	69	19	2	327
1591	of	69	20	2	328
1592	water	69	21	2	329
1593	,	69	22	2	329
1594	so	69	23	2	330
1595	they	69	24	2	331
1596	grew	69	25	2	332
1597	quite	69	26	2	333
1598	dizzy	69	27	2	334
1599	.	69	28	2	334
1600	They	70	0	2	335
1601	enjoyed	70	1	2	336
1602	looking	70	2	2	337
1603	down	70	3	2	338
1604	on	70	4	2	339
1605	the	70	5	2	340
1606	world	70	6	2	341
1607	below	70	7	2	342
1608	,	70	8	2	342
1609	while	70	9	2	343
1610	the	70	10	2	344
1611	wind	70	11	2	345
1612	scattered	70	12	2	346
1613	them	70	13	2	347
1614	across	70	14	2	348
1615	the	70	15	2	349
1616	four	70	16	2	350
1617	corners	70	17	2	351
1618	of	70	18	2	352
1619	the	70	19	2	353
1620	earth	70	20	2	354
1621	,	70	21	2	354
1622	but	70	22	2	355
1623	after	70	23	2	356
1624	a	70	24	2	357
1625	while	70	25	2	358
1626	it	70	26	2	359
1627	grew	70	27	2	360
1628	nearly	70	28	2	361
1629	time	70	29	2	362
1630	for	70	30	2	363
1631	the	70	31	2	364
1632	sun	70	32	2	365
1633	to	70	33	2	366
1634	go	70	34	2	367
1635	to	70	35	2	368
1636	bed	70	36	2	369
1637	.	70	37	2	369
1638	He	71	0	2	370
1639	became	71	1	2	371
1640	very	71	2	2	372
1641	red	71	3	2	373
1642	in	71	4	2	374
1643	the	71	5	2	375
1644	face	71	6	2	376
1645	,	71	7	2	376
1646	and	71	8	2	377
1647	began	71	9	2	378
1648	to	71	10	2	379
1649	sink	71	11	2	380
1650	lower	71	12	2	381
1651	and	71	13	2	382
1652	lower	71	14	2	383
1653	,	71	15	2	383
1654	until	71	16	2	384
1655	suddenly	71	17	2	385
1656	he	71	18	2	386
1657	went	71	19	2	387
1658	clear	71	20	2	388
1659	out	71	21	2	389
1660	of	71	22	2	390
1661	sight	71	23	2	391
1662	!	71	24	2	391
1663	Poor	72	0	2	392
1664	little	72	1	2	393
1665	Aqua	72	2	2	394
1666	,	72	3	2	394
1667	frightened	72	4	2	395
1668	by	72	5	2	396
1669	the	72	6	2	397
1670	impending	72	7	2	398
1671	cold	72	8	2	399
1672	and	72	9	2	400
1673	darkness	72	10	2	401
1674	,	72	11	2	401
1675	wished	72	12	2	402
1676	he	72	13	2	403
1677	could	72	14	2	404
1678	sleep	72	15	2	405
1679	not	72	16	2	406
1680	in	72	17	2	407
1681	the	72	18	2	408
1682	sky	72	19	2	409
1683	,	72	20	2	409
1684	but	72	21	2	410
1685	somewhere	72	22	2	411
1686	closer	72	23	2	412
1687	to	72	24	2	413
1688	earth	72	25	2	414
1689	.	72	26	2	414
1690	Then	73	0	2	415
1691	Aqua	73	1	2	416
1692	heard	73	2	2	417
1693	the	73	3	2	418
1694	wind	73	4	2	419
1695	blow	73	5	2	420
1696	and	73	6	2	421
1697	conjectured	73	7	2	422
1698	that	73	8	2	423
1699	maybe	73	9	2	424
1700	the	73	10	2	425
1701	wind	73	11	2	426
1702	could	73	12	2	427
1703	take	73	13	2	428
1704	him	73	14	2	429
1705	back	73	15	2	430
1706	down	73	16	2	431
1707	to	73	17	2	432
1708	the	73	18	2	433
1709	ocean	73	19	2	434
1710	.	73	20	2	434
1711	Indeed	74	0	2	435
1712	,	74	1	2	435
1713	the	74	2	2	436
1714	wind	74	3	2	437
1715	took	74	4	2	438
1716	pity	74	5	2	439
1717	on	74	6	2	440
1718	him	74	7	2	441
1719	and	74	8	2	442
1720	fanned	74	9	2	443
1721	him	74	10	2	444
1722	,	74	11	2	444
1723	together	74	12	2	445
1724	with	74	13	2	446
1725	all	74	14	2	447
1726	of	74	15	2	448
1727	his	74	16	2	449
1728	brothers	74	17	2	450
1729	and	74	18	2	451
1730	sisters	74	19	2	452
1731	,	74	20	2	452
1732	into	74	21	2	453
1733	a	74	22	2	454
1734	heavy	74	23	2	455
1735	gray	74	24	2	456
1736	cloud	74	25	2	457
1737	,	74	26	2	457
1738	after	74	27	2	458
1739	which	74	28	2	459
1740	he	74	29	2	460
1741	blew	74	30	2	461
1742	them	74	31	2	462
1743	apart	74	32	2	463
1744	and	74	33	2	464
1745	told	74	34	2	465
1746	them	74	35	2	466
1747	to	74	36	2	467
1748	hurry	74	37	2	468
1749	down	74	38	2	469
1750	,	74	39	2	469
1751	fast	74	40	2	470
1752	and	74	41	2	471
1753	furious	74	42	2	472
1754	to	74	43	2	473
1755	the	74	44	2	474
1756	earth	74	45	2	475
1757	,	74	46	2	475
1758	so	74	47	2	476
1759	they	74	48	2	477
1760	could	74	49	2	478
1761	have	74	50	2	479
1762	a	74	51	2	480
1763	fighting	74	52	2	481
1764	chance	74	53	2	482
1765	of	74	54	2	483
1766	reaching	74	55	2	484
1767	the	74	56	2	485
1768	ocean	74	57	2	486
1769	.	74	58	2	486
1770	Down	75	0	2	487
1771	they	75	1	2	488
1772	went	75	2	2	489
1773	,	75	3	2	489
1774	rolling	75	4	2	490
1775	over	75	5	2	491
1776	each	75	6	2	492
1777	other	75	7	2	493
1778	until	75	8	2	494
1779	with	75	9	2	495
1780	a	75	10	2	496
1781	patter	75	11	2	497
1782	and	75	12	2	498
1783	clatter	75	13	2	499
1784	and	75	14	2	500
1785	spatter	75	15	2	501
1786	they	75	16	2	502
1787	touched	75	17	2	503
1788	the	75	18	2	504
1789	ground	75	19	2	505
1790	,	75	20	2	505
1791	and	75	21	2	506
1792	all	75	22	2	507
1793	the	75	23	2	508
1794	people	75	24	2	509
1795	that	75	25	2	510
1796	the	75	26	2	511
1797	raindrops	75	27	2	512
1798	fell	75	28	2	513
1799	on	75	29	2	514
1800	cried	75	30	2	515
1801	,	75	31	2	515
1802	'	75	32	2	516
1803	It	75	33	2	516
1804	's	75	34	2	516
1805	raining	75	35	2	517
1806	'	75	36	2	517
1807	,	75	37	2	517
1808	and	75	38	2	518
1809	took	75	39	2	519
1810	out	75	40	2	520
1811	their	75	41	2	521
1812	umbrellas	75	42	2	522
1813	.	75	43	2	522
1814	Some	76	0	2	523
1815	of	76	1	2	524
1816	the	76	2	2	525
1817	drops	76	3	2	526
1818	that	76	4	2	527
1819	were	76	5	2	528
1820	the	76	6	2	529
1821	most	76	7	2	530
1822	fortunate	76	8	2	531
1823	,	76	9	2	531
1824	including	76	10	2	532
1825	Aqua	76	11	2	533
1826	,	76	12	2	533
1827	fell	76	13	2	534
1828	on	76	14	2	535
1829	a	76	15	2	536
1830	mountainside	76	16	2	537
1831	,	76	17	2	537
1832	and	76	18	2	538
1833	down	76	19	2	539
1834	the	76	20	2	540
1835	rocky	76	21	2	541
1836	cliff	76	22	2	542
1837	they	76	23	2	543
1838	ran	76	24	2	544
1839	.	76	25	2	544
1840	Together	77	0	2	545
1841	they	77	1	2	546
1842	plunged	77	2	2	547
1843	into	77	3	2	548
1844	a	77	4	2	549
1845	mountain	77	5	2	550
1846	brook	77	6	2	551
1847	,	77	7	2	551
1848	which	77	8	2	552
1849	came	77	9	2	553
1850	foaming	77	10	2	554
1851	and	77	11	2	555
1852	dashing	77	12	2	556
1853	along	77	13	2	557
1854	,	77	14	2	557
1855	leaping	77	15	2	558
1856	over	77	16	2	559
1857	rocks	77	17	2	560
1858	and	77	18	2	561
1859	rushing	77	19	2	562
1860	down	77	20	2	563
1861	the	77	21	2	564
1862	hillside	77	22	2	565
1863	,	77	23	2	565
1864	until	77	24	2	566
1865	in	77	25	2	567
1866	the	77	26	2	568
1867	valley	77	27	2	569
1868	below	77	28	2	570
1869	they	77	29	2	571
1870	heard	77	30	2	572
1871	the	77	31	2	573
1872	strangest	77	32	2	574
1873	clattering	77	33	2	575
1874	noise	77	34	2	576
1875	.	77	35	2	576
1876	The	78	0	2	577
1877	little	78	1	2	578
1878	water	78	2	2	579
1879	drops	78	3	2	580
1880	were	78	4	2	581
1881	then	78	5	2	582
1882	able	78	6	2	583
1883	to	78	7	2	584
1884	make	78	8	2	585
1885	out	78	9	2	586
1886	a	78	10	2	587
1887	flour	78	11	2	588
1888	mill	78	12	2	589
1889	that	78	13	2	590
1890	was	78	14	2	591
1891	standing	78	15	2	592
1892	on	78	16	2	593
1893	the	78	17	2	594
1894	bank	78	18	2	595
1895	.	78	19	2	595
1896	Inside	79	0	2	596
1897	the	79	1	2	597
1898	mill	79	2	2	598
1899	,	79	3	2	598
1900	the	79	4	2	599
1901	water	79	5	2	600
1902	drops	79	6	2	601
1903	saw	79	7	2	602
1904	two	79	8	2	603
1905	great	79	9	2	604
1906	stones	79	10	2	605
1907	,	79	11	2	605
1908	which	79	12	2	606
1909	the	79	13	2	607
1910	big	79	14	2	608
1911	wheel	79	15	2	609
1912	kept	79	16	2	610
1913	whizzing	79	17	2	611
1914	round	79	18	2	612
1915	and	79	19	2	613
1916	round	79	20	2	614
1917	.	79	21	2	614
1918	The	80	0	2	615
1919	stones	80	1	2	616
1920	,	80	2	2	616
1921	smoothed	80	3	2	617
1922	by	80	4	2	618
1923	the	80	5	2	619
1924	spinning	80	6	2	620
1925	,	80	7	2	620
1926	were	80	8	2	621
1927	busy	80	9	2	622
1928	grinding	80	10	2	623
1929	the	80	11	2	624
1930	wheat	80	12	2	625
1931	into	80	13	2	626
1932	flour	80	14	2	627
1933	and	80	15	2	628
1934	the	80	16	2	629
1935	corn	80	17	2	630
1936	into	80	18	2	631
1937	golden	80	19	2	632
1938	meal	80	20	2	633
1939	.	80	21	2	633
1940	But	81	0	2	634
1941	what	81	1	2	635
1942	giant	81	2	2	636
1943	do	81	3	2	637
1944	you	81	4	2	638
1945	suppose	81	5	2	639
1946	it	81	6	2	640
1947	was	81	7	2	641
1948	who	81	8	2	642
1949	could	81	9	2	643
1950	turn	81	10	2	644
1951	and	81	11	2	645
1952	swing	81	12	2	646
1953	that	81	13	2	647
1954	tremendous	81	14	2	648
1955	wheel	81	15	2	649
1956	?	81	16	2	649
1957	No	82	0	2	650
1958	giant	82	1	2	651
1959	at	82	2	2	652
1960	all	82	3	2	653
1961	.	82	4	2	653
1962	It	83	0	2	654
1963	was	83	1	2	655
1964	just	83	2	2	656
1965	our	83	3	2	657
1966	tiny	83	4	2	658
1967	little	83	5	2	659
1968	water	83	6	2	660
1969	drops	83	7	2	661
1970	,	83	8	2	661
1971	who	83	9	2	662
1972	sprang	83	10	2	663
1973	on	83	11	2	664
1974	it	83	12	2	665
1975	by	83	13	2	666
1976	hundreds	83	14	2	667
1977	and	83	15	2	668
1978	thousands	83	16	2	669
1979	,	83	17	2	669
1980	and	83	18	2	670
1981	whirled	83	19	2	671
1982	it	83	20	2	672
1983	over	83	21	2	673
1984	and	83	22	2	674
1985	over	83	23	2	675
1986	.	83	24	2	675
1987	It	84	0	2	676
1988	was	84	1	2	677
1989	lucky	84	2	2	678
1990	for	84	3	2	679
1991	the	84	4	2	680
1992	water	84	5	2	681
1993	drops	84	6	2	682
1994	that	84	7	2	683
1995	the	84	8	2	684
1996	brook	84	9	2	685
1997	where	84	10	2	686
1998	they	84	11	2	687
1999	were	84	12	2	688
2000	swimming	84	13	2	689
2001	next	84	14	2	690
2002	emptied	84	15	2	691
2003	into	84	16	2	692
2004	a	84	17	2	693
2005	beautiful	84	18	2	694
2006	pond	84	19	2	695
2007	where	84	20	2	696
2008	ducks	84	21	2	697
2009	and	84	22	2	698
2010	geese	84	23	2	699
2011	were	84	24	2	700
2012	living	84	25	2	701
2013	peacefully	84	26	2	702
2014	.	84	27	2	702
2015	Aqua	85	0	2	703
2016	liked	85	1	2	704
2017	to	85	2	2	705
2018	play	85	3	2	706
2019	hide-and-seek	85	4	2	707
2020	in	85	5	2	708
2021	this	85	6	2	709
2022	pond	85	7	2	710
2023	,	85	8	2	710
2024	and	85	9	2	711
2025	it	85	10	2	712
2026	was	85	11	2	713
2027	his	85	12	2	714
2028	brother	85	13	2	715
2029	water	85	14	2	716
2030	drop	85	15	2	717
2031	who	85	16	2	718
2032	he	85	17	2	719
2033	fooled	85	18	2	720
2034	by	85	19	2	721
2035	swimming	85	20	2	722
2036	to	85	21	2	723
2037	a	85	22	2	724
2038	big	85	23	2	725
2039	pool	85	24	2	726
2040	of	85	25	2	727
2041	water	85	26	2	728
2042	and	85	27	2	729
2043	pretending	85	28	2	730
2044	to	85	29	2	731
2045	hide	85	30	2	732
2046	there	85	31	2	733
2047	,	85	32	2	733
2048	but	85	33	2	734
2049	then	85	34	2	735
2050	sneaking	85	35	2	736
2051	under	85	36	2	737
2052	a	85	37	2	738
2053	rock	85	38	2	739
2054	into	85	39	2	740
2055	an	85	40	2	741
2056	obscured	85	41	2	742
2057	little	85	42	2	743
2058	puddle	85	43	2	744
2059	.	85	44	2	744
2060	His	86	0	2	745
2061	brother	86	1	2	746
2062	had	86	2	2	747
2063	blatantly	86	3	2	748
2064	peeked	86	4	2	749
2065	and	86	5	2	750
2066	even	86	6	2	751
2067	followed	86	7	2	752
2068	Aqua	86	8	2	753
2069	as	86	9	2	754
2070	he	86	10	2	755
2071	entered	86	11	2	756
2072	the	86	12	2	757
2073	big	86	13	2	758
2074	pool	86	14	2	759
2075	of	86	15	2	760
2076	water	86	16	2	761
2077	,	86	17	2	761
2078	so	86	18	2	762
2079	when	86	19	2	763
2080	he	86	20	2	764
2081	searched	86	21	2	765
2082	there	86	22	2	766
2083	and	86	23	2	767
2084	could	86	24	2	768
2085	not	86	25	2	769
2086	find	86	26	2	770
2087	him	86	27	2	771
2088	,	86	28	2	771
2089	he	86	29	2	772
2090	was	86	30	2	773
2091	extremely	86	31	2	774
2092	surprised	86	32	2	775
2093	and	86	33	2	776
2094	gave	86	34	2	777
2095	up	86	35	2	778
2096	.	86	36	2	778
2097	Aqua	87	0	2	779
2098	liked	87	1	2	780
2099	this	87	2	2	781
2100	pond	87	3	2	782
2101	where	87	4	2	783
2102	he	87	5	2	784
2103	could	87	6	2	785
2104	play	87	7	2	786
2105	all	87	8	2	787
2106	day	87	9	2	788
2107	,	87	10	2	788
2108	so	87	11	2	789
2109	he	87	12	2	790
2110	stayed	87	13	2	791
2111	a	87	14	2	792
2112	good	87	15	2	793
2113	while	87	16	2	794
2114	,	87	17	2	794
2115	sailing	87	18	2	795
2116	up	87	19	2	796
2117	and	87	20	2	797
2118	down	87	21	2	798
2119	,	87	22	2	798
2120	taking	87	23	2	799
2121	the	87	24	2	800
2122	ducks	87	25	2	801
2123	'	87	26	2	801
2124	backs	87	27	2	802
2125	for	87	28	2	803
2126	ships	87	29	2	804
2127	and	87	30	2	805
2128	the	87	31	2	806
2129	frogs	87	32	2	807
2130	for	87	33	2	808
2131	horses	87	34	2	809
2132	,	87	35	2	809
2133	but	87	36	2	810
2134	after	87	37	2	811
2135	a	87	38	2	812
2136	time	87	39	2	813
